# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.159000  0.006405679  0.000040287 30.024315018 30.024315018 200.000000000  2.481122435   1     0.457941  0.000000086636299    79.000000   -30.024315    30.024315 
    0.160000  0.006445966  0.000040287 30.024622038 30.024622038 200.000000000  2.511829108   1     0.458967  0.000000086639857    79.000000   -30.024622    30.024622 
    0.161000  0.006486254  0.000040287 30.024930990 30.024930990 200.000000000  2.542587847   1     0.459994  0.000000086643415    79.000000   -30.024931    30.024931 
    0.162000  0.006526541  0.000040287 30.025241871 30.025241871 200.000000000  2.573394298   1     0.461023  0.000000086646974    79.000000   -30.025242    30.025242 
    0.163000  0.006566828  0.000040287 30.025554683 30.025554683 200.000000000  2.604244125   1     0.462054  0.000000086650533    79.000000   -30.025555    30.025555 
    0.164000  0.006607116  0.000040287 30.025869425 30.025869425 200.000000000  2.635133012   1     0.463085  0.000000086654093    79.000000   -30.025869    30.025869 
    0.165000  0.006647403  0.000040287 30.026186098 30.026186098 200.000000000  2.666056672   1     0.464118  0.000000086657653    79.000000   -30.026186    30.026186 
    0.166000  0.006687690  0.000040287 30.026504701 30.026504701 200.000000000  2.697010838   1     0.465152  0.000000086661214    79.000000   -30.026505    30.026505 
    0.167000  0.006727977  0.000040287 30.026825235 30.026825235 200.000000000  2.727991269   1     0.466187  0.000000086664776    79.000000   -30.026825    30.026825 
    0.168000  0.006768265  0.000040287 30.027147701 30.027147701 200.000000000  2.758993765   1     0.467223  0.000000086668338    79.000000   -30.027148    30.027148 
    0.169000  0.006808552  0.000040287 30.027472097 30.027472097 200.000000000  2.790014134   1     0.468259  0.000000086671900    79.000000   -30.027472    30.027472 
    0.170000  0.006848839  0.000040287 30.027798424 30.027798424 200.000000000  2.821048234   1     0.469295  0.000000086675464    79.000000   -30.027798    30.027798 
    0.171000  0.006889127  0.000040287 30.028126682 30.028126682 200.000000000  2.852091951   1     0.470332  0.000000086679027    79.000000   -30.028127    30.028127 
    0.172000  0.006929414  0.000040287 30.028456872 30.028456872 200.000000000  2.883141204   1     0.471369  0.000000086682592    79.000000   -30.028457    30.028457 
    0.173000  0.006969701  0.000040287 30.028788993 30.028788993 200.000000000  2.914191947   1     0.472406  0.000000086686157    79.000000   -30.028789    30.028789 
    0.174000  0.007009989  0.000040287 30.029123046 30.029123046 200.000000000  2.945240173   1     0.473443  0.000000086689722    79.000000   -30.029123    30.029123 
